txn_id,customer_id,account_type,txn_type,amount,balance,txn_date,branch
1747,CUST1436,Current,Deposit,35815.22,133108.19,2023-07-27,Chennai
1748,CUST1311,Savings,Withdrawal,24749.56,111750.11,2023-06-04,Mumbai
1749,CUST1166,Savings,Deposit,25101.91,82591.58,2023-12-24,Pune
1750,CUST1174,Current,Transfer,46889.31,82406.32,2023-04-07,Pune
1751,CUST1117,Loan,Withdrawal,33615.85,67339.15,2023-07-19,Chennai
1752,CUST1371,Current,Transfer,31589.36,34575.28,2023-09-05,Mumbai
1753,CUST1276,Loan,Transfer,25749.77,86522.27,2023-09-06,Pune
1754,CUST1093,Loan,Transfer,27369.17,36958.82,2023-06-03,Delhi
1755,CUST1394,Savings,Transfer,29163.51,48229.22,2023-03-25,Delhi
1756,CUST1365,Loan,Deposit,9294.01,15465.75,2023-08-20,Bangalore
1757,CUST1093,Loan,Withdrawal,973.16,6349.12,2023-06-15,Chennai
1758,CUST1159,Current,Withdrawal,40992.83,74003.35,2023-03-14,Mumbai
1759,CUST1249,Savings,Withdrawal,29857.69,57641.87,2023-03-31,Mumbai
1760,CUST1029,Savings,Deposit,36787.9,99540.07,2023-08-08,Bangalore
1761,CUST1328,Savings,Deposit,37110.04,104795.51,2023-05-15,Pune
1762,CUST1042,Current,Transfer,17688.8,30736.76,2023-10-29,Chennai
1763,CUST1322,Current,Transfer,33842.17,119772.88,2023-05-09,Mumbai
1764,CUST1087,Loan,Deposit,31454.52,50272.6,2023-07-01,Chennai
1765,CUST1125,Current,Withdrawal,40661.26,98747.53,2023-11-22,Bangalore
1766,CUST1053,Current,Deposit,39094.96,109571.04,2023-03-28,Delhi
1767,CUST1002,Current,Withdrawal,2905.07,77783.37,2023-04-13,Delhi
1768,CUST1024,Current,Transfer,14378.14,78602.64,2023-07-28,Mumbai
1769,CUST1251,Loan,Transfer,47902.76,51728.41,2023-04-15,Bangalore
1770,CUST1495,Savings,Transfer,39467.46,117037.38,2023-08-04,Mumbai
1771,CUST1470,Current,Withdrawal,31099.2,36383.06,2023-11-29,Pune
1772,CUST1449,Loan,Transfer,830.89,92984.71,2023-01-24,Bangalore
1773,CUST1028,Current,Transfer,11191.91,32398.46,2023-02-28,Delhi
1774,CUST1465,Savings,Withdrawal,12743.63,102303.75,2023-09-28,Chennai
1775,CUST1249,Savings,Withdrawal,17603.8,100956.83,2023-08-06,Delhi
1776,CUST1115,Loan,Deposit,45590.48,138427.9,2023-03-16,Pune
1777,CUST1466,Loan,Deposit,49198.15,139858.83,2023-06-27,Chennai
1778,CUST1215,Current,Withdrawal,41668.41,87720.0,2023-07-23,Bangalore
1779,CUST1007,Current,Deposit,43949.45,64017.84,2023-06-25,Mumbai
1780,CUST1079,Savings,Withdrawal,10360.51,71921.99,2023-05-12,Delhi
1781,CUST1276,Savings,Withdrawal,22698.88,117297.53,2023-01-28,Chennai
1782,CUST1333,Savings,Deposit,15149.18,34385.28,2023-04-22,Bangalore
1783,CUST1286,Current,Deposit,4741.57,19556.43,2023-08-05,Mumbai
1784,CUST1080,Savings,Withdrawal,21204.88,100864.93,2023-05-08,Mumbai
1785,CUST1307,Current,Transfer,6602.99,71124.17,2023-12-23,Delhi
1786,CUST1181,Loan,Transfer,27294.62,36429.52,2023-06-29,Delhi
1787,CUST1181,Savings,Withdrawal,8330.21,21229.41,2023-01-22,Chennai
1788,CUST1066,Current,Transfer,33888.5,102314.28,2023-04-13,Pune
1789,CUST1047,Current,Deposit,13378.46,17759.6,2023-03-26,Chennai
1790,CUST1273,Current,Transfer,44559.6,101724.58,2023-03-14,Pune
1791,CUST1479,Current,Deposit,49582.05,66361.86,2023-09-01,Chennai
1792,CUST1176,Loan,Withdrawal,33747.25,131752.82,2023-04-09,Pune
1793,CUST1442,Savings,Withdrawal,34365.26,59104.93,2023-01-02,Mumbai
1794,CUST1243,Savings,Deposit,11258.27,97039.42,2023-03-23,Chennai
1795,CUST1144,Loan,Transfer,22472.49,71651.76,2023-09-27,Pune
1796,CUST1247,Savings,Deposit,4007.25,61563.72,2023-04-16,Bangalore
1797,CUST1032,Loan,Transfer,47043.47,64934.21,2023-10-28,Chennai
1798,CUST1362,Current,Deposit,36897.83,62555.15,2023-04-10,Pune
1799,CUST1146,Loan,Deposit,13473.06,104737.78,2023-04-24,Mumbai
1800,CUST1462,Current,Deposit,17541.19,49455.44,2023-06-19,Pune
1801,CUST1157,Loan,Deposit,34059.98,64365.83,2023-08-30,Chennai
1802,CUST1441,Current,Withdrawal,4868.4,94733.97,2023-03-16,Delhi
1803,CUST1270,Loan,Withdrawal,48992.2,135913.21,2023-12-28,Pune
1804,CUST1320,Loan,Deposit,2405.2,60575.07,2023-09-12,Mumbai
1805,CUST1020,Savings,Deposit,41001.88,140937.23,2023-07-15,Chennai
1806,CUST1375,Current,Withdrawal,33176.7,129738.84,2023-10-20,Bangalore
1807,CUST1008,Loan,Transfer,25193.49,104806.96,2023-03-10,Chennai
1808,CUST1415,Current,Deposit,17280.97,23926.33,2023-10-16,Mumbai
1809,CUST1126,Savings,Transfer,26134.5,47848.29,2023-01-29,Chennai
1810,CUST1131,Savings,Withdrawal,10267.4,36703.23,2023-03-03,Delhi
1811,CUST1003,Loan,Transfer,31521.21,73429.22,2023-05-21,Pune
1812,CUST1231,Loan,Deposit,49310.22,131484.7,2023-05-10,Pune
1813,CUST1445,Savings,Deposit,7266.71,73232.68,2023-01-31,Mumbai
1814,CUST1492,Savings,Deposit,39346.64,64095.61,2023-11-29,Pune
1815,CUST1110,Current,Withdrawal,24208.42,30995.14,2023-11-26,Bangalore
1816,CUST1256,Savings,Withdrawal,49188.38,85588.61,2023-06-11,Pune
1817,CUST1485,Current,Deposit,25051.69,38268.97,2023-02-24,Chennai
1818,CUST1323,Savings,Transfer,49811.6,97527.69,2023-05-06,Delhi
1819,CUST1408,Savings,Transfer,21660.16,101401.04,2023-07-05,Pune
1820,CUST1305,Savings,Withdrawal,44341.11,85729.89,2023-01-11,Chennai
1821,CUST1359,Savings,Transfer,45519.81,61384.18,2023-04-10,Mumbai
1822,CUST1104,Loan,Deposit,1537.18,66087.3,2023-06-30,Mumbai
1823,CUST1187,Current,Deposit,22538.88,57392.7,2023-01-30,Mumbai
1824,CUST1264,Current,Withdrawal,44110.58,140039.46,2023-04-25,Delhi
1825,CUST1276,Current,Deposit,35896.9,102498.67,2023-11-27,Bangalore
1826,CUST1207,Current,Deposit,1053.05,70187.28,2023-02-09,Chennai
1827,CUST1480,Savings,Withdrawal,29371.43,75183.22,2023-06-19,Delhi
1828,CUST1413,Current,Transfer,21192.06,93139.84,2023-08-17,Bangalore
1829,CUST1467,Loan,Deposit,13532.57,111767.05,2023-05-15,Mumbai
1830,CUST1026,Savings,Withdrawal,8976.41,44472.56,2023-04-16,Delhi
1831,CUST1220,Loan,Transfer,3558.46,61591.19,2023-05-13,Mumbai
1832,CUST1022,Current,Transfer,36972.63,40375.03,2023-04-17,Mumbai
1833,CUST1279,Current,Transfer,2740.08,73003.93,2023-04-27,Delhi
1834,CUST1286,Loan,Withdrawal,45595.22,115952.44,2023-06-03,Pune
1835,CUST1176,Loan,Transfer,24345.69,81147.94,2023-05-14,Bangalore
1836,CUST1046,Savings,Withdrawal,45232.2,45806.6,2023-05-26,Chennai
1837,CUST1411,Loan,Transfer,35993.1,98058.42,2023-09-30,Bangalore
1838,CUST1247,Current,Withdrawal,10964.47,36373.33,2023-05-30,Pune
1839,CUST1246,Loan,Transfer,47617.97,101156.97,2023-04-09,Chennai
1840,CUST1398,Current,Deposit,27192.73,40566.1,2023-04-14,Pune
1841,CUST1434,Loan,Transfer,46503.79,92644.95,2023-07-02,Delhi
1842,CUST1251,Savings,Withdrawal,2635.05,49730.96,2023-09-26,Chennai
1843,CUST1226,Current,Deposit,35550.05,77732.95,2023-08-18,Delhi
1844,CUST1131,Loan,Deposit,4302.23,102767.53,2023-11-22,Pune
1845,CUST1247,Current,Withdrawal,14341.66,73129.6,2023-11-19,Pune
1846,CUST1210,Loan,Withdrawal,48295.25,66186.36,2023-05-13,Delhi
1847,CUST1323,Current,Transfer,12348.18,84245.54,2023-05-09,Bangalore
1848,CUST1091,Current,Transfer,342.93,41904.42,2023-01-12,Chennai
1849,CUST1333,Loan,Deposit,25506.98,28461.64,2023-07-27,Bangalore
1850,CUST1432,Loan,Deposit,11112.88,64677.06,2023-05-19,Mumbai
1851,CUST1314,Savings,Withdrawal,10682.85,34963.12,2023-05-23,Mumbai
1852,CUST1316,Loan,Transfer,10419.2,102963.12,2023-07-27,Mumbai
1853,CUST1330,Savings,Deposit,5271.47,75660.8,2023-08-31,Mumbai
1854,CUST1258,Savings,Withdrawal,13515.96,113314.72,2023-01-31,Pune
1855,CUST1371,Savings,Deposit,20456.1,118492.09,2023-11-30,Mumbai
1856,CUST1256,Loan,Transfer,30852.91,35816.54,2023-11-19,Delhi
1857,CUST1346,Savings,Withdrawal,44961.3,107523.8,2023-05-29,Mumbai
1858,CUST1249,Savings,Withdrawal,5876.43,90372.93,2023-07-17,Chennai
1859,CUST1044,Loan,Deposit,24245.48,114049.95,2023-05-07,Delhi
1860,CUST1379,Loan,Transfer,4462.1,98143.19,2023-03-17,Mumbai
1861,CUST1231,Current,Deposit,39586.4,60077.08,2023-08-02,Mumbai
1862,CUST1215,Loan,Deposit,42521.62,71792.08,2023-09-24,Chennai
1863,CUST1069,Current,Withdrawal,2588.02,18003.99,2023-08-04,Chennai
1864,CUST1415,Loan,Withdrawal,28832.04,93524.47,2023-06-14,Pune
1865,CUST1115,Savings,Withdrawal,48022.3,52958.82,2023-12-09,Pune
1866,CUST1377,Savings,Deposit,799.32,57701.73,2023-08-15,Bangalore
1867,CUST1002,Savings,Deposit,33330.76,115685.18,2023-06-29,Pune
1868,CUST1429,Loan,Withdrawal,45169.22,116682.99,2023-11-13,Delhi
1869,CUST1038,Current,Deposit,33399.86,46395.28,2023-05-01,Pune
1870,CUST1416,Loan,Deposit,10588.58,43271.14,2023-11-19,Pune
1871,CUST1225,Current,Withdrawal,26872.63,112936.73,2023-02-17,Chennai
1872,CUST1409,Loan,Deposit,4281.17,68765.74,2023-04-04,Pune
1873,CUST1261,Loan,Deposit,29288.05,56278.08,2023-07-04,Bangalore
1874,CUST1175,Savings,Withdrawal,6060.5,68479.65,2023-03-10,Delhi
1875,CUST1472,Current,Transfer,36777.8,123489.68,2023-08-04,Bangalore
1876,CUST1434,Loan,Deposit,33496.36,115090.38,2023-11-28,Delhi
1877,CUST1205,Savings,Withdrawal,42678.91,128366.2,2023-09-13,Pune
1878,CUST1480,Current,Deposit,38251.96,46620.02,2023-06-21,Mumbai
1879,CUST1137,Current,Deposit,5184.4,7268.47,2023-06-27,Bangalore
1880,CUST1077,Current,Transfer,48045.39,138380.76,2023-01-15,Bangalore
1881,CUST1292,Savings,Deposit,4922.37,32701.69,2023-07-27,Pune
1882,CUST1169,Current,Withdrawal,38181.19,118504.98,2023-05-26,Bangalore
1883,CUST1263,Loan,Withdrawal,20952.41,25881.06,2023-11-07,Delhi
1884,CUST1016,Current,Withdrawal,22619.13,34758.94,2023-01-29,Pune
1885,CUST1151,Current,Withdrawal,42673.47,101014.91,2023-10-16,Chennai
1886,CUST1153,Loan,Deposit,9664.4,57381.56,2023-07-05,Bangalore
1887,CUST1398,Loan,Deposit,26510.45,85157.84,2023-06-30,Pune
1888,CUST1359,Current,Withdrawal,17114.23,97758.13,2023-08-26,Delhi
1889,CUST1289,Loan,Deposit,41613.88,82264.12,2023-07-08,Mumbai
1890,CUST1438,Loan,Withdrawal,28681.35,52895.9,2023-04-30,Bangalore
1891,CUST1101,Loan,Transfer,26435.33,82400.71,2023-11-26,Delhi
1892,CUST1202,Loan,Deposit,38681.07,49754.53,2023-08-06,Chennai
1893,CUST1445,Current,Deposit,23087.57,54142.8,2023-03-21,Chennai
1894,CUST1007,Loan,Deposit,16224.95,70863.76,2023-01-12,Pune
1895,CUST1291,Savings,Withdrawal,22420.41,118989.44,2023-08-16,Pune
1896,CUST1496,Current,Deposit,12985.52,37710.49,2023-10-10,Pune
1897,CUST1404,Savings,Withdrawal,36577.42,44701.35,2023-11-13,Pune
1898,CUST1422,Loan,Withdrawal,21004.76,98703.33,2023-02-24,Chennai
1899,CUST1257,Savings,Deposit,47270.82,139019.96,2023-08-25,Mumbai
1900,CUST1026,Current,Withdrawal,40933.2,109424.17,2023-07-18,Mumbai
1901,CUST1302,Loan,Transfer,41063.87,84237.87,2023-11-11,Bangalore
1902,CUST1479,Savings,Transfer,14161.69,41280.63,2023-08-20,Pune
1903,CUST1420,Current,Deposit,4188.73,24188.76,2023-04-19,Chennai
1904,CUST1191,Current,Withdrawal,48826.83,86764.63,2023-10-15,Pune
1905,CUST1116,Current,Deposit,27286.75,54626.13,2023-10-09,Pune
1906,CUST1137,Current,Withdrawal,32979.2,131897.17,2023-07-01,Bangalore
1907,CUST1362,Loan,Withdrawal,26450.6,47057.65,2023-12-14,Pune
1908,CUST1355,Savings,Withdrawal,19231.05,103028.67,2023-04-10,Delhi
1909,CUST1478,Current,Withdrawal,15073.35,30624.15,2023-04-11,Pune
1910,CUST1165,Loan,Withdrawal,37839.87,92036.22,2023-12-30,Chennai
1911,CUST1130,Loan,Withdrawal,31065.79,95081.62,2023-08-02,Bangalore
1912,CUST1306,Loan,Transfer,5689.38,90711.09,2023-11-27,Bangalore
1913,CUST1412,Loan,Withdrawal,18147.14,29432.98,2023-05-19,Chennai
1914,CUST1229,Current,Transfer,37851.3,47828.57,2023-04-28,Bangalore
1915,CUST1202,Current,Withdrawal,31292.07,125937.67,2023-07-10,Delhi
1916,CUST1364,Savings,Transfer,27056.84,32563.97,2023-03-19,Delhi
1917,CUST1440,Current,Withdrawal,9448.6,13179.44,2023-01-21,Mumbai
1918,CUST1394,Savings,Deposit,36194.18,50231.78,2023-03-27,Mumbai
1919,CUST1149,Current,Withdrawal,7823.82,38290.79,2023-11-02,Delhi
1920,CUST1151,Savings,Deposit,18678.12,44517.16,2023-11-30,Delhi
1921,CUST1456,Savings,Withdrawal,20429.65,119093.31,2023-04-11,Mumbai
1922,CUST1149,Loan,Withdrawal,7194.85,12951.03,2023-08-31,Pune
1923,CUST1241,Current,Withdrawal,2820.01,86545.76,2023-08-14,Chennai
1924,CUST1006,Loan,Withdrawal,26397.68,82776.33,2023-04-10,Bangalore
1925,CUST1012,Savings,Withdrawal,9964.75,42187.07,2023-12-03,Mumbai
1926,CUST1480,Loan,Deposit,5904.95,102931.58,2023-06-07,Pune
1927,CUST1465,Savings,Transfer,883.23,37213.14,2023-12-10,Pune
1928,CUST1262,Current,Transfer,12915.82,22621.22,2023-10-07,Chennai
1929,CUST1358,Loan,Withdrawal,39159.01,132938.39,2023-07-22,Delhi
1930,CUST1214,Current,Deposit,7876.99,32599.53,2023-02-13,Bangalore
1931,CUST1332,Loan,Withdrawal,10544.37,18260.34,2023-07-18,Bangalore
1932,CUST1407,Loan,Transfer,44710.96,97121.28,2023-08-22,Pune
1933,CUST1163,Loan,Withdrawal,38387.23,131090.45,2023-07-29,Chennai
1934,CUST1206,Savings,Withdrawal,20172.79,25769.61,2023-04-16,Bangalore
1935,CUST1118,Loan,Deposit,6253.59,46650.14,2023-04-10,Bangalore
1936,CUST1261,Current,Withdrawal,5331.3,32491.6,2023-11-24,Mumbai
1937,CUST1103,Current,Withdrawal,28330.53,30353.93,2023-10-20,Delhi
1938,CUST1226,Savings,Transfer,18144.21,59082.85,2023-07-09,Mumbai
1939,CUST1359,Loan,Withdrawal,5379.67,68386.23,2023-08-30,Pune
1940,CUST1486,Savings,Transfer,49298.12,127475.99,2023-04-22,Delhi
1941,CUST1409,Current,Withdrawal,28970.34,120148.85,2023-11-19,Pune
1942,CUST1364,Savings,Transfer,8807.47,46988.45,2023-03-24,Bangalore
1943,CUST1240,Savings,Deposit,17772.29,60010.7,2023-09-20,Bangalore
1944,CUST1407,Current,Withdrawal,45997.65,55935.14,2023-12-28,Mumbai
1945,CUST1403,Loan,Deposit,37051.43,112865.65,2023-07-29,Delhi
1946,CUST1041,Current,Withdrawal,8422.69,88266.04,2023-03-19,Bangalore
1947,CUST1108,Loan,Deposit,27886.25,117127.63,2023-12-01,Chennai
1948,CUST1336,Savings,Deposit,16454.59,28457.35,2023-11-20,Delhi
1949,CUST1499,Current,Transfer,1957.36,93758.63,2023-05-03,Pune
1950,CUST1495,Current,Transfer,49538.37,137879.27,2023-12-05,Delhi
1951,CUST1286,Savings,Deposit,26032.28,45494.6,2023-09-15,Mumbai
1952,CUST1204,Current,Withdrawal,49072.93,59261.91,2023-08-09,Delhi
1953,CUST1379,Current,Withdrawal,17565.34,110438.41,2023-09-15,Chennai
1954,CUST1349,Loan,Transfer,27515.65,86806.84,2023-07-02,Delhi
1955,CUST1200,Loan,Withdrawal,12857.74,49632.1,2023-04-21,Delhi
1956,CUST1006,Loan,Transfer,9827.64,92600.99,2023-06-04,Mumbai
1957,CUST1257,Savings,Deposit,35709.01,56856.4,2023-02-09,Mumbai
1958,CUST1288,Loan,Deposit,43399.39,86894.96,2023-02-26,Delhi
1959,CUST1298,Savings,Withdrawal,22665.53,37372.7,2023-08-30,Chennai
1960,CUST1199,Savings,Withdrawal,35921.74,135187.98,2023-08-30,Pune
1961,CUST1281,Loan,Withdrawal,14760.34,82129.57,2023-06-01,Mumbai
1962,CUST1482,Loan,Transfer,15644.46,94045.36,2023-01-08,Mumbai
1963,CUST1295,Current,Deposit,24314.81,102216.8,2023-02-07,Chennai
1964,CUST1136,Current,Transfer,22212.05,60143.0,2023-10-23,Bangalore
1965,CUST1034,Current,Withdrawal,26344.73,107320.27,2023-09-30,Pune
1966,CUST1161,Loan,Withdrawal,26260.31,93497.68,2023-08-09,Pune
1967,CUST1009,Savings,Transfer,17175.1,37024.22,2023-07-24,Mumbai
1968,CUST1405,Current,Withdrawal,15796.75,24691.65,2023-09-19,Bangalore
1969,CUST1248,Current,Withdrawal,35416.89,71736.14,2023-10-03,Delhi
1970,CUST1313,Savings,Deposit,21372.26,65884.64,2023-08-21,Bangalore
1971,CUST1195,Savings,Deposit,34161.7,121374.81,2023-06-26,Chennai
1972,CUST1177,Loan,Withdrawal,48948.09,87891.72,2023-06-13,Mumbai
1973,CUST1039,Current,Withdrawal,21133.41,31025.96,2023-11-08,Chennai
1974,CUST1360,Loan,Transfer,20780.26,97143.49,2023-09-10,Delhi
1975,CUST1286,Savings,Transfer,33274.42,44243.77,2023-06-29,Bangalore
1976,CUST1415,Current,Transfer,31807.85,112481.36,2023-11-04,Pune
1977,CUST1080,Loan,Deposit,43423.33,85129.42,2023-08-13,Bangalore
1978,CUST1058,Current,Withdrawal,35515.88,36747.98,2023-01-07,Delhi
1979,CUST1128,Loan,Withdrawal,7525.55,85224.84,2023-03-03,Pune
1980,CUST1240,Current,Transfer,22430.26,117955.04,2023-12-20,Bangalore
1981,CUST1493,Current,Deposit,15628.62,36929.9,2023-12-11,Chennai
1982,CUST1152,Current,Deposit,45310.35,99699.24,2023-04-03,Pune
1983,CUST1114,Loan,Withdrawal,29149.03,65147.69,2023-08-11,Pune
1984,CUST1232,Savings,Deposit,25235.6,108340.79,2023-05-20,Pune
1985,CUST1357,Savings,Transfer,16984.56,110569.1,2023-09-27,Chennai
1986,CUST1347,Savings,Deposit,26335.94,98287.06,2023-04-19,Bangalore
1987,CUST1031,Current,Transfer,47393.7,53236.56,2023-11-06,Pune
1988,CUST1389,Loan,Deposit,8766.21,77938.23,2023-04-09,Bangalore
1989,CUST1047,Savings,Withdrawal,23034.78,86070.92,2023-03-08,Pune
1990,CUST1062,Current,Withdrawal,37157.54,65494.35,2023-03-27,Mumbai
1991,CUST1382,Savings,Withdrawal,32471.88,105335.09,2023-10-16,Mumbai
1992,CUST1494,Current,Withdrawal,7111.31,51684.94,2023-08-26,Pune
1993,CUST1382,Loan,Transfer,42467.28,87110.03,2023-12-28,Pune
1994,CUST1381,Savings,Deposit,34242.03,122544.93,2023-04-24,Bangalore
1995,CUST1020,Loan,Withdrawal,48014.88,114218.3,2023-06-15,Pune
1996,CUST1038,Current,Withdrawal,25653.22,119751.89,2023-03-31,Delhi
1997,CUST1415,Loan,Transfer,17676.33,103405.24,2023-03-20,Pune
1998,CUST1073,Savings,Transfer,15619.25,104268.5,2023-04-06,Pune
1999,CUST1345,Savings,Transfer,36789.04,116624.05,2023-01-06,Bangalore
2000,CUST1122,Current,Deposit,44383.34,58545.03,2023-08-14,Pune
